name,born,city,zip_code,income,is_married,children,car
Bob,1963,San Francisco,96175,51002.39287712515,true,1,Ford
David,1951,San Francisco,71171,43824.64233164034,false,1,Bentley
David,1969,Shanghai,94210,58350.61147667213,true,0,Toyota
David,1965,San Francisco,78822,51814.613951457104,false,3,Mini
Bob,1980,Munich,37814,61162.56220713511,true,0,Bentley
David,1956,Munich,67285,43970.63343979785,true,3,Ford
Alice,1950,San Francisco,57854,47179.381431315174,true,4,Mini
Eva,1952,Shanghai,19682,48784.449490116574,false,2,Bentley
Alice,1955,Mumbai,75916,41562.38132101491,true,3,BMW
Charlie,1974,London,47913,41657.69530933524,true,1,Mini
Eva,1962,Munich,42920,53167.397723266185,false,3,Toyota
Eva,1961,Shanghai,44677,63664.15419093836,false,0,Toyota
Charlie,1974,Shanghai,39550,35839.20175724524,true,2,Toyota
Alice,1950,Mumbai,60656,49009.524913404835,false,3,Mini
David,1972,London,12622,49629.32542453884,true,0,Bentley
Charlie,1971,London,13492,47024.15266338783,false,2,Mini
Eva,1950,London,24652,46287.83796179091,false,2,Toyota
Alice,1972,Munich,33017,58418.40429618319,true,0,Toyota
Eva,1961,Mumbai,81455,49825.52810470128,false,2,Bentley
Charlie,1973,London,27038,27665.442099365617,true,0,BMW
David,1953,London,16594,52472.04824290083,true,1,Mini
Eva,1966,Munich,53630,47171.2607641802,true,1,Mini
Charlie,1960,London,24704,37611.39353202841,false,2,Toyota
Eva,1962,London,56823,45354.57011685588,false,2,BMW
Bob,1981,San Francisco,69026,65889.77550210178,true,2,BMW
David,1969,Mumbai,67900,26365.40370025827,false,0,BMW
Eva,1968,Mumbai,75281,31397.670824293687,false,2,BMW
David,1976,Munich,25662,53241.95119404408,true,1,Mini
Alice,1988,Munich,64400,63768.29822461414,true,3,Toyota
David,1955,Munich,67430,51472.06141199317,true,3,Toyota
Alice,1983,London,76309,47267.82848376762,false,2,Ford
Eva,1966,San Francisco,81458,45890.11948813953,false,4,BMW
David,1960,Mumbai,85254,63261.810398652684,false,4,BMW
Alice,1988,Munich,11214,29798.052399552653,true,3,Bentley
David,1982,Shanghai,82841,45996.147443562506,false,4,Mini
Bob,1964,San Francisco,87590,50303.13681298304,false,0,BMW
Eva,1970,Shanghai,63124,40845.42313586027,false,3,Mini
Eva,1966,Shanghai,10174,35789.41996810278,true,0,Mini
Charlie,1985,London,54055,46187.917971830524,false,3,BMW
Charlie,1962,Munich,37292,63935.409037139136,true,2,Bentley
Eva,1986,San Francisco,11825,51763.092294070804,false,3,Mini
Charlie,1953,Shanghai,26747,37226.858105376574,true,0,BMW
Bob,1969,San Francisco,46648,73031.0002146466,true,4,Ford
Charlie,1985,San Francisco,88573,42121.55870757161,true,0,Bentley
David,1981,Mumbai,51189,46694.34590131555,true,1,Ford
Bob,1976,San Francisco,62600,52756.25678823699,false,4,BMW
David,1959,London,67103,50421.96561126867,false,0,Toyota
David,1976,London,53122,50978.21320900038,true,2,Mini
Alice,1957,Munich,19671,62364.34210036848,true,4,Mini
Eva,1962,Shanghai,50957,38755.321852658475,false,2,Bentley
David,1979,London,40940,40194.098053267226,false,4,BMW
David,1982,London,23622,44085.747727464084,false,1,BMW
David,1980,Mumbai,57935,50536.213661237976,true,0,Toyota
David,1980,Shanghai,95386,41600.377125696294,true,4,Ford
Alice,1988,Mumbai,66427,47324.8945579035,true,2,Toyota
Charlie,1989,Mumbai,27509,61547.255969245176,true,0,BMW
David,1954,San Francisco,91191,49215.292894574595,true,2,Toyota
Bob,1981,Shanghai,64174,50439.33933768092,false,3,Mini
David,1969,Mumbai,58972,42620.07238846682,true,4,BMW
Charlie,1974,Mumbai,25035,42089.33391026678,false,3,Toyota
David,1950,London,87203,43426.17984415954,true,4,Ford
Charlie,1976,San Francisco,42976,49135.53603284279,true,2,Ford
Charlie,1960,Munich,83099,54689.9064975026,true,2,Mini
Alice,1988,Munich,66793,45901.696020090116,true,2,Toyota
Eva,1984,London,52889,53415.66785964754,true,0,Toyota
Alice,1958,London,88356,46756.05545211056,true,4,Toyota
Bob,1971,Mumbai,23050,62388.37581326743,false,2,BMW
David,1959,Mumbai,62048,33547.59854412802,true,4,Ford
Alice,1979,London,57625,40114.95983943648,false,0,Mini
Alice,1974,Mumbai,78032,28770.990675930327,true,3,Toyota
Alice,1973,Munich,63489,35477.101254176305,true,0,BMW
Bob,1987,Munich,61473,56007.395190922616,true,3,Toyota
Charlie,1962,London,50890,49247.51707169123,true,4,BMW
Eva,1983,San Francisco,24300,49473.698137842235,false,1,Bentley
Eva,1970,Shanghai,10275,64714.15772494073,true,2,Bentley
Charlie,1953,Mumbai,85293,32300.323453031324,false,2,Bentley
Alice,1956,Munich,76085,50332.78146691841,false,1,Bentley
Bob,1987,London,49684,45472.85602120262,false,2,BMW
Alice,1972,San Francisco,47837,59704.37075937305,true,3,BMW
Alice,1987,Munich,45490,40478.86553789953,true,0,Toyota
Charlie,1983,San Francisco,17667,45585.8309541964,true,1,BMW
Eva,1958,Mumbai,15908,62187.895796914294,false,1,BMW
David,1967,San Francisco,57474,51263.21095233346,false,4,Bentley
Alice,1974,San Francisco,15409,51315.84895054826,false,0,Ford
Charlie,1988,San Francisco,68042,52270.537893379245,true,3,Bentley
Bob,1979,Munich,91999,63001.5711829153,true,1,Toyota
David,1970,Shanghai,70786,50229.545370509026,true,4,Bentley
David,1986,Shanghai,71651,54957.91471954017,false,0,Mini
Bob,1954,Munich,15239,35023.87479881981,false,4,Bentley
Eva,1952,London,39365,57318.70306506544,true,2,Toyota
Eva,1964,Munich,52317,40093.41055371046,false,2,Mini
Eva,1973,Shanghai,90461,52423.33961501446,true,1,Toyota
Alice,1978,Mumbai,18778,40530.66552785563,true,1,Mini
Bob,1960,Munich,98347,74100.77953680097,true,1,Toyota
Alice,1972,London,53048,47743.99979664821,false,4,Toyota
Bob,1968,San Francisco,10155,54974.834112964585,false,2,Ford
Charlie,1950,Mumbai,82346,50749.95383450314,true,1,Ford
Charlie,1966,Shanghai,39692,52138.6823910626,true,4,Bentley
Eva,1972,Mumbai,60020,34672.22848500099,true,1,BMW
Charlie,1986,London,19906,54800.94152869381,false,0,Mini
Eva,1950,London,24202,61256.14568188985,true,4,Ford
Alice,1963,Mumbai,47306,45206.977928469394,false,3,Ford
Charlie,1969,Mumbai,14360,51794.41247999041,false,2,BMW
Eva,1955,San Francisco,16618,73919.91980479831,true,0,BMW
Eva,1960,Shanghai,39720,45197.799744491305,true,0,BMW
Bob,1965,San Francisco,22610,59375.91261234089,true,3,Bentley
Bob,1984,San Francisco,69769,34477.17649888445,false,1,Toyota
Bob,1964,Mumbai,69671,46755.61682244381,true,2,Bentley
Bob,1967,Shanghai,94517,32254.438761748774,true,2,Bentley
Eva,1965,Munich,62156,51089.486271377296,false,3,Ford
David,1980,Shanghai,40788,36301.19597276115,false,1,Ford
Eva,1981,Mumbai,24484,55159.227486805554,false,2,Toyota
Bob,1951,Shanghai,96440,44245.409000047315,true,4,Ford
Bob,1973,Shanghai,56530,39152.080241685544,true,0,Bentley
Bob,1983,Shanghai,35795,60832.6514630551,true,3,Mini
Charlie,1989,London,47453,58093.67406546313,true,4,BMW
Eva,1958,San Francisco,45528,53316.936797407645,false,3,Bentley
David,1971,Mumbai,75980,47391.801294598285,true,1,BMW
Charlie,1984,San Francisco,34509,48215.51796772847,false,4,Mini
David,1957,London,84078,46857.80898861418,false,4,Toyota
David,1986,London,73766,55246.45966236666,false,0,BMW
Charlie,1984,Shanghai,77010,63763.1119102218,true,1,Toyota
David,1960,San Francisco,37652,39214.99573422875,false,2,Toyota
Alice,1967,Mumbai,89768,53387.61679823563,true,3,BMW
Charlie,1978,San Francisco,31156,53960.87169745532,false,2,Mini
Alice,1972,Munich,14292,45762.99123263732,true,2,Ford
Bob,1978,Mumbai,96713,45764.00022239608,true,3,Mini
Alice,1953,Mumbai,99086,53120.45992533911,true,1,BMW
Alice,1986,Mumbai,55180,46808.64299530809,true,3,Bentley
David,1968,Shanghai,44579,61051.59428994822,false,4,Ford
Eva,1959,Munich,64348,47938.31557108865,true,1,Toyota
Alice,1975,Mumbai,69993,54116.389457228404,true,4,Bentley
Alice,1983,Shanghai,72160,46371.9270103791,false,4,Ford
Alice,1986,Mumbai,70354,52201.547485363444,false,3,Toyota
Alice,1959,Shanghai,81396,33974.994406006415,true,0,Bentley
Bob,1954,Munich,18638,54167.07352300233,true,4,BMW
Alice,1966,San Francisco,71428,42078.12211208229,false,4,Toyota
Bob,1961,Mumbai,74609,57734.95512014799,true,1,Bentley
David,1972,Shanghai,34169,38754.57550713357,true,4,Ford
David,1969,San Francisco,58611,56875.03141077306,true,2,Bentley
Eva,1964,Munich,56459,66049.59533451548,false,1,BMW
Alice,1987,Munich,23836,61797.18335636795,false,0,Toyota
Bob,1964,Munich,16575,73126.86189765407,true,2,Mini
Alice,1959,Munich,33951,43184.91729010297,false,1,Bentley
David,1965,San Francisco,15252,47313.795121670686,false,4,Bentley
Charlie,1950,London,57080,60692.79372452038,true,3,Toyota
Bob,1972,Munich,60162,42705.2078362013,false,1,Ford
Bob,1970,San Francisco,49679,36371.17590540892,true,0,Mini
Alice,1989,London,34527,42408.1859057368,false,4,Bentley
Alice,1969,Shanghai,39212,33146.136744181735,true,3,BMW
Bob,1955,London,62619,54436.31259052021,false,4,Ford
Bob,1974,London,38552,55099.568058036224,false,0,BMW
David,1953,Munich,66694,53348.69462615119,false,4,Bentley
David,1955,Shanghai,74550,50630.038324183726,true,1,Ford
David,1973,San Francisco,36044,46060.76032028018,false,0,Toyota
Eva,1953,Munich,47985,61751.229316606616,true,2,Toyota
Charlie,1988,San Francisco,21586,27279.431019181517,true,2,Bentley
David,1967,Shanghai,57100,42189.17731356363,true,0,Bentley
Alice,1982,Shanghai,63817,67645.78663819563,false,1,BMW
Charlie,1989,London,35543,52016.09529298892,false,1,Ford
Charlie,1989,San Francisco,33366,54699.54162657316,true,1,Bentley
Alice,1958,Munich,76778,47899.864963278495,false,1,Mini
Charlie,1978,Shanghai,92262,53117.59146508985,false,4,Bentley
Charlie,1985,Mumbai,57322,38369.8112022255,true,2,Ford
Bob,1951,Shanghai,59453,53563.563263016986,true,0,BMW
Alice,1983,London,58408,45708.821865308295,false,1,BMW
Bob,1972,San Francisco,16513,53806.93482496941,false,0,Ford
Eva,1988,Shanghai,42258,35389.241733586576,false,4,Ford
David,1956,Munich,12203,36383.290682667866,true,4,Ford
Bob,1963,Shanghai,42629,54944.15800333589,false,1,BMW
Eva,1967,London,31136,64573.20088525225,true,4,Bentley
Alice,1953,San Francisco,17515,55144.8868119354,false,4,Toyota
Alice,1957,London,14565,44798.585136291535,false,2,Mini
Alice,1958,London,69149,36795.45661669256,true,0,BMW
Charlie,1982,London,54984,39747.85412106726,false,0,Toyota
Alice,1951,Shanghai,32416,47056.38235297956,false,0,Toyota
Eva,1955,London,88966,63102.54280667352,true,3,Toyota
Bob,1977,Mumbai,82507,54475.193719729075,true,1,Ford
Eva,1963,San Francisco,64444,55363.532733847685,true,0,Mini
Alice,1972,Mumbai,16499,42665.74273584837,false,0,Ford
Charlie,1966,San Francisco,37340,39584.356549683194,false,1,Bentley
David,1982,San Francisco,14743,41746.93005401235,true,4,Bentley
Charlie,1955,San Francisco,58964,37401.70068158825,true,3,BMW
Bob,1965,London,90681,46545.62487674314,false,3,Ford
David,1954,Munich,73481,59499.70910382375,true,2,BMW
Bob,1962,London,50527,50171.87664049938,true,2,Ford
Bob,1954,London,85950,64199.28257205963,true,3,Ford
Charlie,1971,Shanghai,37176,62512.15660686254,false,3,Toyota
Alice,1968,San Francisco,48333,34739.92580846853,false,3,Toyota
Eva,1971,London,83326,60325.8289818098,false,1,Toyota
Eva,1960,Shanghai,99509,65173.6048297467,true,0,Toyota
Charlie,1981,Shanghai,60094,38281.686142768835,false,2,Bentley
Charlie,1959,Shanghai,82559,58585.18200297475,true,3,Mini
Eva,1981,Mumbai,38123,60139.90719526706,false,3,BMW
Alice,1977,Shanghai,55887,50525.67410032511,true,4,Toyota
Alice,1989,Munich,46920,37931.627220057264,false,0,Mini
David,1984,Shanghai,43206,42456.33492696375,false,4,BMW
Eva,1956,Munich,79657,62953.626102160226,true,3,Bentley
Eva,1975,Shanghai,69379,54349.429681347916,true,1,Toyota
David,1963,London,33091,47391.94174869625,false,3,BMW
Bob,1985,Shanghai,41752,69510.97550067893,true,2,BMW
Alice,1960,Shanghai,23406,44363.37963664477,true,0,Ford
David,1964,Mumbai,59898,54203.823289880405,true,1,BMW
Bob,1954,Shanghai,25225,45662.26110083802,true,0,Ford
Charlie,1953,Shanghai,58469,53232.61407892023,false,2,BMW
David,1963,Munich,17540,49671.88842906287,true,2,Toyota
David,1950,Shanghai,47348,45708.52821207895,true,4,Ford
Bob,1975,Mumbai,65541,53712.855838986616,true,4,Bentley
Alice,1983,London,20820,38904.908262980825,true,0,Toyota
Eva,1988,Shanghai,94126,66579.40405688857,true,2,Mini
Alice,1953,Munich,52785,43519.0037584404,false,1,Bentley
Bob,1960,London,41648,42628.804751692034,true,0,Bentley
Bob,1963,Shanghai,57188,31158.070855601924,false,0,Toyota
David,1958,Mumbai,97289,67590.18366324453,false,0,Ford
Eva,1963,San Francisco,33429,64087.40389390559,true,2,Ford
Eva,1984,San Francisco,81831,53804.23691153316,false,3,Toyota
Charlie,1966,San Francisco,80615,52990.76393259791,false,2,Mini
Charlie,1968,London,20896,20992.7376802093,false,1,BMW
Charlie,1957,San Francisco,45288,57655.750917240795,false,2,Bentley
Charlie,1954,Munich,88737,53729.43371250408,false,4,Bentley
David,1980,Munich,21062,29096.650222251646,false,3,Ford
Eva,1989,Mumbai,99447,43050.18813889764,false,2,BMW
Bob,1958,Mumbai,17360,45091.53304756045,true,0,Mini
David,1959,Shanghai,66777,52430.66058162533,true,0,Ford
Bob,1978,San Francisco,96772,52725.04872322439,false,2,Toyota
Bob,1966,Munich,39001,57609.557836630294,true,4,Bentley
Eva,1978,San Francisco,63716,64525.147079580434,true,4,Ford
Bob,1965,Shanghai,37536,55034.45946192893,false,4,Mini
David,1950,Munich,17651,53390.592202820284,true,2,Toyota
Alice,1982,London,42455,63702.88867522931,false,0,Bentley
Eva,1988,London,81982,37770.6655083602,false,1,BMW
Alice,1951,San Francisco,84160,54548.41805951129,true,2,Ford
Eva,1988,Mumbai,22132,48468.49893038873,false,1,Toyota
Bob,1983,Munich,70213,44079.750460755706,false,2,Bentley
Charlie,1957,Shanghai,61931,47427.232262226724,true,0,Bentley
Alice,1981,San Francisco,70826,48552.438643214016,false,0,Bentley
Charlie,1964,San Francisco,93204,54588.61130415274,false,0,Mini
Eva,1974,Shanghai,49375,40035.529627719254,true,4,Ford
Eva,1972,San Francisco,92602,62366.77269250483,true,2,Bentley
Bob,1973,London,58012,47135.172736262,true,3,Bentley
Alice,1956,Shanghai,87333,47612.99038139767,false,0,Toyota
Bob,1979,San Francisco,60305,56161.72283485061,false,4,Mini
Eva,1959,Munich,29737,44438.703371886426,true,3,BMW
Bob,1955,London,67809,47264.478454407894,true,1,BMW
David,1962,London,70012,35589.30028711743,false,3,BMW
Alice,1957,Mumbai,87602,50406.728273193075,true,2,BMW
Charlie,1983,San Francisco,58797,31927.376869720927,false,4,BMW
Bob,1967,Munich,29145,52067.79407642908,true,3,Toyota
Bob,1953,London,76701,63346.31751256457,false,0,BMW
Bob,1962,Shanghai,16579,41384.46324021504,false,1,Ford
Charlie,1987,London,18748,63991.10381694797,false,2,Bentley
Eva,1980,Shanghai,85764,51865.1705805534,true,2,Bentley
Alice,1950,San Francisco,71690,48411.961043801246,true,4,Ford
Charlie,1987,Munich,39535,32388.30310898763,true,3,Bentley
Alice,1953,Munich,73743,62304.98764098287,true,1,Toyota
Eva,1968,Shanghai,19815,55703.52037036708,true,3,Bentley
Charlie,1963,Munich,57514,49349.36110956427,true,2,Bentley
David,1980,London,17125,45216.27839766826,false,4,Mini
Charlie,1981,Mumbai,25923,52162.61915368022,false,4,Ford
Alice,1989,Shanghai,34076,63966.331244441826,false,0,BMW
Eva,1979,San Francisco,93351,69311.04641245863,true,4,BMW
Charlie,1975,Shanghai,76120,60520.94942861436,true,3,Toyota
David,1963,Munich,52671,39550.22063171971,false,2,Ford
Bob,1950,Munich,33450,46170.1004535724,true,1,Ford
Alice,1974,Munich,65111,51499.16832489432,false,0,Mini
Alice,1971,San Francisco,75465,56640.73846444706,true,0,Bentley
Charlie,1980,Mumbai,20791,50089.62504852199,false,2,Bentley
Charlie,1964,London,75117,38974.11888404579,false,0,Bentley
Charlie,1982,San Francisco,52897,44171.99608532205,true,3,Mini
Alice,1975,Mumbai,93009,27419.44045643188,true,2,BMW
David,1982,San Francisco,69663,48856.28251923312,true,1,Bentley
Bob,1987,Mumbai,29696,40416.84410286446,false,4,Bentley
Bob,1951,San Francisco,21869,42966.944168104375,false,4,BMW
Bob,1964,San Francisco,25945,61579.21719441528,true,1,Toyota
David,1952,Mumbai,82044,73021.83666153863,true,2,Bentley
Charlie,1953,Shanghai,57268,45580.02786125244,false,4,BMW
Bob,1951,Mumbai,67065,77330.4835265231,false,0,Toyota
Bob,1977,Mumbai,21350,50203.505125182535,false,1,Toyota
Charlie,1972,London,34894,38348.9512718612,false,2,Bentley
Charlie,1973,London,76599,49499.196062502255,true,4,Mini
Eva,1953,Munich,16216,59082.87404364563,false,3,BMW
David,1977,Shanghai,69177,53099.04883384055,true,2,BMW
Bob,1973,London,45852,21926.375558821215,false,2,Toyota
Eva,1987,London,94366,48431.57196278162,false,2,Bentley
David,1956,Shanghai,27470,63193.79747278951,true,1,Toyota
David,1953,Mumbai,40583,58974.85846486248,false,2,Ford
Alice,1957,San Francisco,85821,55273.44625312155,false,1,BMW
Charlie,1964,Mumbai,45281,31905.453937481736,false,3,BMW
Bob,1970,Shanghai,32228,44638.56006191634,true,4,Bentley
Eva,1953,Mumbai,57255,48651.25818166833,true,0,Ford
Bob,1970,Munich,42363,43642.19345555893,true,2,Bentley
Eva,1984,Munich,82690,68118.09748460056,true,4,Mini
Bob,1971,Munich,58553,49053.04643082843,false,0,Mini
David,1977,San Francisco,16782,48845.52932770708,false,2,Toyota
David,1978,Munich,80314,34607.6444847322,false,2,Bentley
Charlie,1958,Shanghai,51630,56353.56329061182,false,1,Mini
Alice,1967,Shanghai,78481,36861.950002423946,false,0,Toyota
Eva,1966,San Francisco,23943,41149.817808268774,true,1,Toyota
Alice,1979,London,30067,43119.82514107243,true,0,Ford
Eva,1968,Shanghai,95533,55499.83355731695,true,1,BMW
Bob,1984,Shanghai,94771,48819.72568056045,false,0,BMW
David,1980,Mumbai,90776,48245.62808768676,false,2,Bentley
Alice,1950,San Francisco,90530,52529.5049785577,true,0,BMW
Charlie,1951,London,36598,49828.465441481174,true,1,Mini
Alice,1984,Shanghai,59600,34170.524712079314,true,4,Ford
Bob,1968,Shanghai,50868,58952.06971362088,false,3,Ford
Charlie,1971,Munich,69185,34935.21911823527,false,3,Toyota
Charlie,1975,Mumbai,41896,58729.71772709065,false,1,Ford
Charlie,1958,San Francisco,39771,57957.50121364732,true,3,BMW
David,1956,Mumbai,22473,44505.8704752084,true,1,BMW
Bob,1953,Shanghai,94920,56170.61687120003,true,0,Toyota
Charlie,1972,Shanghai,57514,51360.33121011573,true,3,BMW
Charlie,1964,Munich,54251,58684.50161376009,true,4,Toyota
Eva,1952,San Francisco,50426,30032.480558060084,false,0,Bentley
Bob,1975,London,94871,55466.69856985785,false,4,Toyota
Bob,1960,London,22088,45817.9692415914,true,1,Mini
Alice,1980,San Francisco,82629,35892.511951174776,true,0,Mini
Bob,1989,Munich,38299,49432.76531702806,false,3,Toyota
Alice,1972,Shanghai,36836,50924.502033749224,true,0,Bentley
Bob,1975,Munich,38322,67438.30095782875,false,4,Toyota
Charlie,1966,London,12972,62598.510017272114,false,0,Mini
Bob,1952,Mumbai,59380,55148.8228714341,true,2,BMW
Alice,1982,Mumbai,59854,55055.04165724635,false,2,Toyota
David,1965,Shanghai,35371,30297.019012059813,false,4,Mini
Alice,1975,Mumbai,91823,47682.485827653516,true,0,BMW
Alice,1963,London,35110,44585.60174407141,true,4,Toyota
Alice,1970,Mumbai,38795,52223.7210058207,true,0,Toyota
Charlie,1967,Munich,79373,47939.72967359782,false,2,Toyota
David,1958,Shanghai,70322,33878.14536226463,false,3,Mini
Bob,1983,San Francisco,17463,48529.37678475097,true,4,Toyota
David,1962,San Francisco,34106,42168.97406549905,true,3,BMW
David,1972,Shanghai,61530,43424.19349391064,false,1,Mini
Charlie,1960,Mumbai,62401,46366.522964477204,false,1,BMW
Charlie,1979,London,73000,47359.42866971567,true,1,Ford
Bob,1971,Mumbai,26243,47026.3679623964,true,0,Ford
David,1980,Mumbai,26009,45289.06578024785,true,3,Toyota
David,1968,Shanghai,50579,51095.10650342991,false,0,Toyota
Charlie,1983,London,99758,44632.16162103476,true,4,Mini
Charlie,1954,Shanghai,53104,28085.567484319527,false,3,BMW
David,1985,Munich,74563,60817.966569474986,true,1,Toyota
